1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,FY_Marks
0.15103562,0.972175247,0.029555206,0.78481206,0.878470119,0.806417918,0.45383447,0.010488621,0.11768124,0.267561198,1.46818742,0.978503508,0.480578052,0.659743948,0.015590533,0.263717583,0.379028683,0.861709186,0.894339127,0.994980417,0.77522283,0.753528816,1.003142787,0.998312925,0.210849298,0.604540774,0.404022634,0.780144481,0,0.634687596,0,0,0,0,0.5480011,0.06362533,0.315073384,0.005849846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04726876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,0,0.931237657,0,1.000065139,2.000667418,0,0,0,0,0,0,0,0,0.998440926,1.1499032,1.001845453,0.99932996,0,0,0,0,0,0,0.061818257,0.997416107,0.115465666,1.000888552,0,1.000035841,0,0,0,0,1.021737343,0.9990002,1.000111562,0.559261155,1.000553781,1.002692605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032120346,1.08064358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
0.999307018,1.11476492,0.033026971,0,0.835701621,0.999808952,0,0,0,0,1.097926462,1.206916435,1.030797535,1.052936632,1.043935783,1.313278007,2.123680717,1.06030846,1.121331909,0.995566969,1.039098597,1.043731844,1.199512821,0.998933333,1.041298237,1.123931282,0.645083137,0.949021538,0,0.013513269,0,0,0,1.061556422,0,0,0,0,0,0,0,0,0,2.034746523,0.815090845,2.130299033,2.300920791,1.587577172,2.181096515,2.179327064,0.465357529,1.791929248,1.193118946,0.813189974,1.089668819,0.967968384,1.918207399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
0,0.577227462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0.03255331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145881634,0,0,0,0,0.685387064,1.098329874,0,0,1.216275325,1.002129657,0.995692404,1.116334578,1.066033008,2.094496205,1.995348837,2.004329412,2.00710101,1.988454198,1.998394309,2.000897588,2.00297992,2.001626092,2.001183277,2.999594286,3.045313953,1.999121422,2.01030137,2.005391554,2.002344444,2.02962963,0,0,0.805420789,0,0,0,0.992397615,0,0,0,0,0,0,0,1.051085395,0.998938272,0,0.810579138,0.593331919,0.091257372,73
0.021714731,1.001011842,1.018177126,1.047221628,0,0,1.439355199,0,0.104576504,0,1.817447857,1.183144032,1.082447832,0,0.998450129,0,1.149732281,1.061138448,1.127526852,1.25127924,0,1.088019628,1.003463887,0.993069442,0.999685578,0.997298284,0,0,0.992444289,2.305972969,0,0,0,0,2.794496311,0.999003057,1.470616863,0.006967881,0,2.005385486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
0,0,0,0,0,0,0.516491447,0,0,0,0.573176356,1.163646469,0.770484506,0,0,0,0,0,0,0.832074421,0,0,0.995830769,0,0.355471576,0,0,0.710170132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963320413,0.053695248,0.958252576,1.003343657,0.986775843,0.995135069,0.998690356,0,0.256117292,0,0.329724394,0.055458116,0.796234993,0.968894194,0.884908922,0.389023974,1.014814815,0.996485749,0.969157151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
0.671733671,0,0,0,0,0.20990347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891922882,0,0,0,0,0.938077351,0,0.8055745,0.289246978,0.956813849,0,0,0.387056022,0.886368908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
0,0,0,0,0.238363728,0,0,0,0,0,1.05246082,1.412172938,1.623484821,0,0.914257623,1.175875718,0.841293185,1.092460789,2.215530627,1.854486136,1.161993858,1.075310987,2.112828205,0.95287588,1.046497974,1.19726453,0.823108488,0.999796163,0.999203655,0.942728295,0,0,0,0,1.013433824,0.831362602,0.998473631,0,0,1.002314864,0,1.058662963,0.768422447,1.000972678,0.274099225,0.630264706,0.509727273,0,1.771933356,0.805268881,0,1.027573346,0,0.403020952,2.080186047,1.653300428,0.994927778,2.113911439,1.863364815,1.251833333,0.845291411,0,1.053522222,0.818931389,0,1.006723162,1.104106308,0.5617076,1.072156189,0,0,0,1.26820074,1.018015873,0,0,0,0,0,0,56
2.761485342,1.824258917,1.813803001,2.416635413,2.141776907,2.970483695,1.399469554,0.536649348,3.714399713,1.391216547,2.000976578,1.93870558,1.898822638,1.00291171,1.812666698,2.005585133,2.000507748,1.000142686,1.8312514,0.996085352,1.079162323,1.00470333,1.08978179,0.998870833,0.999530812,0.997714043,1.000783463,1.000308546,1.108862535,1.998758498,1.000713863,1.000698725,0.748445746,1.011097376,2.446523049,1.997877254,1.773436594,1.446778971,1.377833104,1.868897585,1.894060035,1.99946997,1.999232796,2.851027505,0.997213259,2.004038235,1.952187258,1.624507385,1.674254307,1.380158325,1.24870488,0.952237675,0.463954798,0.996052015,0.864831178,0.998457858,1.024906005,1.002557509,1.000902054,1.011798201,1.005221887,1.033201497,0.998288187,1.990650275,1.997719889,0.999648141,1.000479188,0.997241792,2.010577258,1.095699621,0.986172312,1.001123067,1.998176903,1.000702172,1.034511019,0.99864398,0.996813314,0,1.003584229,2.00674386,53
0.377201605,0.914157522,1.053243085,0.870701417,0.527008452,0.972031037,0.561687244,0.043946459,1.397995112,0.010200146,0.139199002,0,0.032089845,0,0,0,0,0,0,0,0,0,0,0,0.051466449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1.001438596,1.001041955,1.001111992,0.998138333,1.000303951,1.000431223,1.000744421,0.544411846,1.844753557,1.001297108,1.000153707,0.999765333,0.999343169,1.00037066,1.120444443,1.003059375,1.001918519,1.185016248,1.001937322,1.612962856,1.000144389,0.999268156,2.006948718,1.558172037,0.999798039,0.997416107,1.001694772,1.001013189,1.094821241,1.000092218,1.151433989,2.057143745,0.961921398,1.193538262,1.002127451,1.083947287,1.000111562,1.00045977,1.037528988,1.002713024,2.50346205,1.000720988,0.999672447,1.002259563,0.997674419,1.002164706,1.003550505,0.994227099,0.999197154,1.000448794,1.00148996,1.000813046,1.000591639,1.101318624,1.015104651,1.036848858,1.005150685,1.002695777,1.001172222,1.014814815,1.005534254,0.999412371,1.133516903,0.998183333,0.999713675,1.000378862,1.001503115,0.998372642,0.999677472,1.000113567,1.207995733,1.001467038,1.000279063,1.001075397,1.000162011,0.998938272,0.997499099,0.999131148,1.003948029,1.00362807,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071480132,0,0.008725118,0,0,0,0,0,0,1.289404224,0.489137241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000813046,0,0,1.015104651,1.219155466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
1.337241073,1.26968358,1.147041041,1.133956338,1.192082462,1.242223475,1.477086649,0.601359017,1.490679116,1.17808365,1.062671618,1.080989916,0.982213675,0.034606742,0,0,0,0.310172136,0,0,0,0,0,0,0,0,0,0,0,0.807205423,0,0,0,0,0.249107493,0.157017107,0.783197508,0,0,0.154828675,0,0,0.933955157,1.004887126,0.989616726,2.00420948,0.102491081,0,1.824106238,1.000448794,0.041017518,1.112922227,1.25400997,0.527797838,1.170402236,0.995980242,1.326909107,0.027283477,0.010257294,0.013939639,0.047733211,0.025082225,0.197531469,0,0,0,0,0,0,0,0,0.00288714,0,0,0.002484698,0,0.002981903,0,0,0,34
1.001438596,0,0,0,0,0,0,0,0,0,1.000153707,1.248464619,0.99922601,1.000296852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001465101,0.999969378,0.910077787,0.77232197,1.073866906,2.332906765,0.994995576,1.173932437,0.866476155,0,1.002713024,0.903869036,1.078544822,0.999672447,1.002243803,0.995628133,1.002164706,0,0,1.000898303,0,0,0.981323505,0,0,0,0,0,0,0,0.21605606,0,0,0,0.475392967,0.142787201,0.104316028,0.021450843,0,0.075490938,0,0,0,0,0,0.479940538,0,0,0.915012468,0,0,75
0,0,0,0,0,0,0,0,0,0,0.168586284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985534526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732340539,0.806770345,0,1.645887575,0.898595909,0.956545149,1.366399879,0.9692422,0,0.889338522,0.997169922,0.7092031,1.000246996,0.739967955,1.000092218,0,0,0,0.010130338,1.66135435,0.413479548,0.999880441,0,0.831011358,0.883625161,0.788672,0.221249923,0.406166876,1.507001197,1.05033587,0.940902931,0.78761446,0.771288766,0.88079549,0.653586943,0.911449602,0.992554015,1.150981221,1.104615859,2.363813496,2.29711574,2.621193527,1.720531792,1.895731819,2.029444898,2.015172676,1.261395754,1.268209883,1.244550683,0.037944075,1.14706905,1.350453131,1.59127553,0.831436891,0,0.679951465,0,0,0.194157142,0.024996058,0,0,0,0,0,18
0,1.577242142,0.101779023,0.03364677,0.054482305,0,1.372754677,0.573550187,2.151144698,1.048270288,1.886376471,1.44093669,0,1.347431315,1.024386389,0.866275275,0.022429763,0.005985495,2.235333159,0.993648681,1.137460254,0,1.980160564,0.994409375,1.831647408,1.164955622,0,0.232141115,1.271551632,1.003666986,0.067351622,0.026054416,0,0,1.001884179,0.997653454,0,0.127816812,0.911670831,1.560587585,0.565620973,0.758714451,0.943631496,1.053775926,0,0.018604331,0,0,0.065297549,0,0,0,0,0,0,0,1.005150685,0,0,0,0,0,1.01548533,0.278296967,0.012832165,0.143971015,1.084923326,1.090782997,0.945586735,1.12888051,0.329014418,0.109866715,2.064672862,0.737004508,0.266348412,0.291593844,0.938259259,0.017427528,0.019945004,1.002965158,65
0,0,1.007354807,0,0.006258004,0,0,0,0,0,0,1.051332588,1.176642902,0,0,0,0,0,1.284027293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0.854279234,0.954392852,1.129000016,0.99788872,0.833892817,0.945152933,1.000744421,0.544077135,1.844512195,1.007887818,1.016729958,0.999111111,0.998907104,1.0234375,1.022058143,0.91875,1.710628751,1.966441476,1.095917432,0.995989305,0.998349835,0.999268156,1.076923077,0.995833333,1.007843137,1.006711409,1.000562114,0.995203837,1.033507398,1.875860832,2.064403494,1.00538959,0.896610858,0.979317307,1.21118501,1.78839152,0.950383352,0.319266412,0,1.074948406,0.997743711,0.997090884,0.999377218,0.95716829,0.886360843,0.977991939,0.999903975,0.953222436,0.99460689,0.993295362,1.095188442,1.03060223,0.999844916,1.107645634,1.161365702,0.883454107,0.980491386,0.972515383,1.37585375,0.99478331,0.999976401,0.978478761,1.128478233,0.465625689,0.998158487,0.960146537,1.001503115,0.992008632,0.945245269,0.227092836,0.532272915,1.000751863,0.989290086,1.001075397,1.000162011,0.998938272,0.99347733,1.167241009,1.011469713,0.910468025,59
1.101405231,0,0,0.998355575,0,1.000431223,0.945522695,0,0,0,1.11096651,1.800755451,0,0,0,1.126605114,0.998548062,0.999397661,2.138656122,1.991152709,2.119365466,1.472035199,4.011398638,2.078498071,0,1.022866957,1.000789325,0.999155776,1.000211577,4.132985254,2.655467259,2.027952777,0.807518428,0.953010468,3.988391471,2.271622509,3.609954246,1.999503876,0.981004137,3.055687291,3.297214187,3.922474479,4.506122146,2.001501046,2.006925019,3.040929624,1.971314005,0.99272577,0.92196361,1.000303355,1.433966622,1.478833002,1.000106383,0.999283497,0,0.998766214,1.17564374,3.024342932,2.160506772,2.809259394,3.746738903,1.961031368,0.998315035,1.574035247,0.999009772,0.999913389,1.000394163,1.137734099,0.722691713,0,0,2.068718367,0.999974314,1.000031123,1.000162011,0,0,0,0,0.693308621,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068578953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046370327,0,0,0,0,0.375849233,0,0,0.767541097,0,0.05285274,0.44429602,0.011676071,0.007039825,0.010735379,0.029126043,0,0.037637169,0,0,0,0,0.03582716,1.698419754,0.298851533,0.041742007,0.950608963,1.262212317,0.998277333,0,0,0,0.606835588,1.000279063,1.104661638,0,0,0,0,0,0,64
0.998197605,1.000843416,0.67957211,0.998068942,0.999876365,0.514190544,0.942457697,0,0,0.986854145,0.999880155,1.180374052,0.999175375,0,0,0,0,0.739374784,0.940948675,0.994127992,0,0,1.022276997,0,0,0,0,0.005887728,0,0.998625459,0,0,0,0,0.94414125,0.975094924,0.998514334,0.900849591,0.633239329,0.985585082,0,0,0,0.07595341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0.532540705,1.229934272,0.474654062,1.027630685,1.091544536,0.72614625,1.150975448,0.072815303,0.113417193,0,1.788526756,2.185060614,1.514938636,0,0,1.047426754,0.953832621,1.981305977,1.15125859,2.627958719,2.108267791,1.069230596,1.987387092,1.992160413,0.973405902,0.996572535,1.201712628,1.120460396,0.960950194,1.099705547,0,0,0,0,1.193122152,1.216581462,1.029266719,1.000008171,1.097301976,1.044906181,1.947973553,1.117213768,0.999651279,1.767085522,0,1.606949759,0,0,1.114302004,1.000051265,0,0,0,0,0,0,0,1.932226677,1.007048098,1.005589843,0.993782357,0.983541888,0.862382994,0.082218717,0.979595568,0,1.000092726,1.180666914,0.951536374,0.028038183,0.313682852,1.732496831,0.999975026,0.919864829,0,1.584908281,0.024732733,0.99325386,1.003877495,0.043409516,78
1.505754386,0.697070463,1.001111992,1.335376518,1.000054932,1.000431041,2.163528372,0.550948229,2.209328504,1.029798567,1.433455803,2.112716888,2.503493887,0,1.855093026,1.002481986,1.071982662,1.163992263,1.998649352,0.993283004,1.966580642,1.480028963,1.333921405,0.478993879,1.065988682,0.792400336,1.737458772,0,0.17394418,0,0,0,0,0,0.182569593,0,0,0,0,0,0,0,0,0.507691872,0.997387242,0.131459516,1.369937035,0.993390579,0.875025565,0.919016667,0,1.043812491,0.94523235,1.055747634,1.678209229,0.750452289,1.002484352,0.988906611,0.943312446,1.0229489,1.169499711,1.752532498,1.069391689,0.514017206,1.013322148,0.962398598,1.509822946,1.068955792,0.849102197,0.70641378,0.506062793,0.456377886,0.984676651,1.472898701,0,0.840241879,0.944977793,0,0,0,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001937322,0.862227811,0,0.024957246,1.129357999,0,0.19109415,0,0.886667099,0.631444126,0.347214624,0,0,0.345466382,0.335638517,0.574251311,0,0,0,0,0,0.06167781,0.88683651,0.66102464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114801669,0.514042017,0.4053166,0.464251951,1.176078327,1.228552149,0,0,0.33148476,0.283049127,0.492371859,0,0.728000899,0.998576133,1.006250899,0.997761016,1.004802493,0,82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019011598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0.497325854,0.954537895,0.154111418,0.64266488,0.814175476,0.79276429,1.000744421,0,0.540394858,0,0,0,0,0,0,0,0,0,0,0,0.334948183,0.464504903,0,0,0.470543504,0,0,1.730160809,0.43661356,2.316882553,0.741190475,0.295034621,0.734371981,0.47401876,1.485366895,0.998931683,0.800182273,0.661683527,0.613939633,1.95060964,0.475676336,0.788735494,0.993007016,1.002107445,0.768774563,0.970537245,0.49360047,0,0.895831431,0,0.663811498,0.619242505,0.660415006,0.832741305,0.907002031,0.343155309,0.630397265,0,0.466427915,0.200528449,0.281909732,0.600231119,1.6604981,1.011196522,0.107757422,0,0.248061135,0.757683137,0.327048649,0,0.039869404,0,0,0,0,0,0,0,0,1.00354913,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025923276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.469465649,0.99796748,0,0,0,0.014930944,1.108571429,1.011627907,0,0,2.066420664,1,1.013888889,1.004601227,0.998281787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007285974,0,0,56
2.11504467,2.00208391,2.002223983,2.052552387,2.000607903,2.000862445,2.001488842,1.088823691,3.689507114,2.002594216,2.000307414,1.999530667,1.998686339,2.021607369,0.998575194,1.003059375,1.001918519,0.999627805,0,0,0,0,0,0,0,0,0,0,0,1.000092218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997674419,0,0,0,0,0,1.00148996,1.000813046,1.000591639,0.999864762,0,0.999560711,1.005150685,1.002695777,1.001172222,1.014814815,1.005534254,0.999412371,0.364224702,1.139111514,1.036095195,0,0,0,0,0,0,0,0,0,1.121583385,0,0,0,0,0,44
0,0.364305923,0,0.998138333,0.765386832,0.670085545,0.703597159,0,0,0.941600419,1.373740004,0.35594415,1.03060371,0,0.232366239,0,0.643195256,0,0,0,0,0,0.41626936,0,0,0,0,0.693163861,0,0.384005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020639154,1.010565143,0.889527121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
0,0,0,0,0,0,0,0,0,0,0.043604227,0,0,0,0,0,0,0,0.80979687,0,0,0,0,0,0,0,0,0,0.028464484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
0.816684316,1.131168047,1.321405589,1.047888167,0.892442335,1.061951103,0,0,0,0,0,1.799930163,0,0,0,0,0.489194317,0,1.395528942,0.569730085,1.252877246,0.892915574,1.033990982,1.036653442,0,0,0,0,0,1.058006781,0,0,0,0,0.62197349,0.998871254,0.999854319,1.025295971,0.225089563,0.781665499,0.830042745,1.025662733,1.340302262,1.002259563,0.056890724,0.783311549,0,0,0,0,0.969241333,1.000666161,0.01623181,0,0,2.057482295,1.005101333,1.746599867,1.092992628,1.014676634,1.005402937,1.527563273,1.378863496,1.268122811,0.714280383,1.435765156,1.109946275,3.281197858,2.417810028,0.878572368,1.013175959,1.494623069,1.609137512,1.328823972,1.475105808,1.577696553,1.761574204,2.989415769,2.954770871,1.003463604,62
0.954315488,0.960351058,0,0,0.909095517,1.12192812,0.960739453,0,0,0,0.114755274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055060663,0.997256358,0.091485098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1,0,0,0.996666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
0.943763213,0.977433729,1.320801134,1.387897831,0.99862997,0.99986004,1.000650176,0.544290979,2.730048044,1.531880523,0.982618479,1.999530667,1.686386193,1.993217249,0.998462326,0,1.001801927,1.998176457,0,0.996075764,1.000144389,0.999246182,1.003474359,0,0.999684914,0.997416107,1.001676903,1.000777239,0.999847678,0.729839465,0,0,0,0,1.002127451,0,0,0,0,0,0,0,0,1.00191729,0.995580062,1.000188186,1.003113106,0.999384154,1.022733535,1.013194605,0.997202297,1.001822083,1.042034168,1.001565114,1.014866996,0.965773792,1.005001808,0,0,0,0,0,0.999245239,0.998183333,0.351571718,0.97726982,1.001414844,0.998305871,0.990700596,0.975278818,0.860631682,0.798128456,1.000278427,1.091613685,0,0,0,0,0,0,71
0,0,0,0.78097829,0.98306541,0.789188599,0.948594564,0.492257623,1.833647373,1.001297108,0.994274311,0,0.9485036,0.990431134,0.955266353,0.97065021,0.978484357,0.989920021,0.977300388,0.984031185,0.991168379,0.954118425,0.993006569,0.863076879,0.157397494,0.91362187,0.850960514,0.93126976,0.978442833,0.998184036,0.931913806,0.962963375,0.695434343,0.961099971,1.00141427,0.998852033,0.986026914,1.002512931,0.982571885,1.001162546,0.997743711,1.303065207,0.998703356,1.05700943,0.992359694,1.001354902,1.002103388,0.989191967,0.998904438,1.00436858,0.999584947,0.998438058,1.00047478,0.958437504,1.014829161,0.999393947,1.004630327,1.002516027,1.00073841,1.061558693,1.005322972,0.998871649,0.855134242,1.019742159,1.029108669,0.998910243,1.000956093,0.997891064,0.99899821,1.015099657,1.037951385,1.001068614,1.007703431,0.940773267,1.149837799,0.998938272,1.091150668,0.996959341,1.003043871,1.00302807,66
0,0,0,1.486021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060270959,1.100599087,1.14772628,1.13720002,1.101922872,1.04406598,1.07774396,1.337779871,1.237724128,1.404590845,1.256093792,1.014601806,1.61348666,1.32531782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.794481462,1.001041955,0.960962694,1.464415645,0.90041942,0.706698959,1.088808612,0.472431544,1.85688669,0.928892379,2.012399774,1.836776101,1.112724791,1.069124878,0.99808574,1.046370727,1.001918519,0.999418992,1.001346182,0.995727377,1.000144389,1.224111704,1.002994574,0.998831733,0.998566096,1.688354096,0.844687026,0.99834,0.999244354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158773857,1.146833335,1.002610561,0.99413473,1.052664226,1.077498745,1.015155124,1.022772645,2.158455224,1.02652917,1.279498969,1.326768291,1.005013719,1.002285722,1.209198239,1.060552493,1.005491748,1.527158452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
0.06089693,0,0,0.028209548,0,0,0,0,0,0,1.000153707,0.640200945,0.892555145,0,0,0,0,0,0,0.026586658,0,0,0.00509319,0,0,0,0,0,0,0.234716982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001364011,0,0.920229773,0,0,0.999012778,0.126896499,0,0,0,0,0,0,0,0,0,0,0,0,1.4913548,0.996390653,0,0,1.074909692,0.997551645,1.076259093,0,0,0,0.998219801,1.000268652,0.822818317,1.160607622,0.08603602,0.989429266,1.002987491,0,57
0.618564354,0,0.850433003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995993806,0,0,0,0,0.842586476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508998639,1.02192776,0,0,0,0,0,0,1.317276467,0.999530713,1.876914905,2.030209302,2.006002239,1.051652929,0,0,0,0,0.028511328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655257758,0,0,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0.031380208,0,0,0,0,0,0,0,0,0,0,1.235073764,1.255645906,0,0,0,0.257399681,0,0,0,0,0.096028073,0.323062684,0,0,0.523265978,1.002713024,0,1.073611479,0.999672447,1.002259563,0,0.824741668,0,0,0.998861027,1.000190787,0,0,0,0,0,0,0.803292568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988651386,0,0,0,0,0,0,0,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946560356,0.999627805,0.960271339,0.935612625,0,0.989987685,1.003474359,0.998380096,0.996849427,0.957423957,0.808584151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35417634,0.613833801,0.939026768,1.002037019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0.9883028,0,0,0.827494813,0.457434682,1.854818145,1.038862568,0.680174259,0.079813443,1.583643475,0,0.917652208,0,1.000494015,0.831655007,0.597611065,0.82385238,2.312913216,1.845463356,1.059405497,0.984625313,1.245623639,0.032916964,0.612447763,2.791245501,0.323408514,1.011920301,0,0,0,0,0.129400319,0.249123491,1.136786241,0,0,1.001650139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845823802,0.890524111,0,0.328980148,0,0.551096129,0.725713597,0.84136678,0.426292515,0,0,0.780386459,0,0.84065841,0,0.125599421,0,0,68
0,0,0,0.872336158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.892610442,0.768965995,1.824439669,0.626337946,0,0,0,0,0.010934187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
0.999807022,0.912249911,1.000656587,0.997493649,0.999571562,0.990137998,1.218701368,0.053550954,1.805225139,0.947483538,0.991178672,1.102020567,2.084455175,1.205036274,1.357604353,0,1.020810271,2.211219195,1.002760864,0.994687688,1.00020683,1.070895245,1.003169074,0.999623789,0.998944431,1.140239319,1.249334496,1.000717926,0.99684485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108649532,2.239861051,2.22040259,3.481139991,3.064062489,2.02313961,1.970350477,1.986991103,2.066777322,2.323307968,3.230093984,1.077191967,2.026734844,1.700017663,0.965968164,1.003329312,1.014583238,1.267618609,0.999067892,0.920629137,1.784857922,1.007234899,0,0,0,0.427354463,0,0,0.829736577,0,0,0,0,0,0,0,0,55
0,0.931466298,0,0,0.841484172,1.000196154,0.52738751,0,0,0.944942359,0.998565104,0,0,0,0,0,0,0.662209609,1.164537251,1.949375033,0,0,0.906993162,0.247839683,0,0.997416107,1.00165344,0,0,0.869751217,0,0,0,0,1.006568297,0.996197034,0,0,0,1.002443082,0,0,1.045961529,1.564737604,0,1.099816388,1.003295828,0.994090013,1.832081504,0.999876831,1.033629691,1.000648574,0,0,1.015104651,0,0.99770566,1.002596911,1.000396098,1.005992984,1.005227025,0,0.997826952,0.990547919,0,0,1.002427225,0.998223888,0,0,0,0,0.999979957,1.066958964,0,0.980320111,0,0,1.010027394,0,57
